source,target,version,fromRole,toRole
k9.mailstore.LocalFolder,k9.mail.MessageRetrievalListener,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Structurer
k9.mailstore.LocalFolder,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalFolder,k9.mail.Multipart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Structurer
k9.mailstore.LocalFolder,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalFolder,k9.mail.internet.BinaryTempFileBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalFolder,k9.mail.message.MessageHeaderParser,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Coordinator
k9.mailstore.LocalFolder,k9.mailstore.LocalMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Coordinator
k9.mailstore.LocalFolder,k9.mailstore.LockableDatabase,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalFolder,k9.mailstore.MessageRemovalListener,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalFolder,k9.mailstore.ThreadInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessage,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.mailstore.LocalMessage,k9.activity.MessageReference,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Structurer
k9.mailstore.LocalMessage,k9.mail.Address,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.mailstore.LocalMessage,k9.mail.Body,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.mailstore.LocalMessage,k9.mail.Flag,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.mailstore.LocalMessage,k9.mail.Folder,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Structurer
k9.mailstore.LocalMessage,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Structurer
k9.mailstore.LocalMessage,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.mailstore.LocalMessage,k9.mail.internet.MimeMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Coordinator
k9.mailstore.LocalMessage,k9.mailstore.LocalFolder,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Controller
k9.mailstore.LocalMessage,k9.mailstore.LockableDatabase,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.mailstore.LocalMessageExtractor,k9.helper.HtmlConverter,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalMessageExtractor,k9.mail.Body,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalMessageExtractor,k9.mail.BodyPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Structurer
k9.mailstore.LocalMessageExtractor,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mail.Multipart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Structurer
k9.mailstore.LocalMessageExtractor,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalMessageExtractor,k9.mail.internet.MessageExtractor,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalMessageExtractor,k9.mail.internet.MimeUtility,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.mailstore.LocalMessageExtractor,k9.mail.internet.Viewable,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mailstore.AttachmentViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mailstore.MessageViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mailstore.OpenPgpResultAnnotation,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.mailstore.ViewableContainer,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.mailstore.LocalMessageExtractor,k9.ui.crypto.MessageCryptoAnnotations,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Coordinator
k9.mailstore.LocalPart,k9.mailstore.LocalMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Coordinator
k9.mailstore.LockableDatabase,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.LockableDatabase,k9.mailstore.StorageManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.LockableDatabase,k9.mailstore.UnavailableStorageException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.MessageHelper,k9.mail.Body,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.MessageHelper,k9.mail.BodyPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.MessageHelper,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.MessageHelper,k9.mail.Multipart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.mailstore.MessageHelper,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.MessageHelper,k9.mail.internet.MimeBodyPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.mailstore.MessageInfoExtractor,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Structurer
k9.mailstore.MessageInfoExtractor,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Information Holder
k9.mailstore.MessageInfoExtractor,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Service Provider
k9.mailstore.MessageInfoExtractor,k9.mail.internet.Viewable,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Information Holder
k9.mailstore.MessageRemovalListener,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.mailstore.MessageViewInfo,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Structurer
k9.mailstore.OpenPgpResultAnnotation,k9.mail.internet.MimeBodyPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Structurer
k9.mailstore.StorageManager,k9.mailstore.UnavailableStorageException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.StoreSchemaDefinition,k9.mailstore.LockableDatabase,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.TempFileBody,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Information Holder
k9.mailstore.TempFileBody,k9.mail.internet.SizeAware,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Service Provider
k9.mailstore.TempFileBody,k9.mailstore.BinaryAttachmentBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Service Provider
k9.mailstore.TempFileMessageBody,k9.mail.CompositeBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.TempFileMessageBody,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.TempFileMessageBody,k9.mailstore.AttachmentMessageBodyUtil,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.TempFileMessageBody,k9.mailstore.BinaryAttachmentBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.mailstore.TempFileMessageBody,k9.mailstore.TempFileBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.mailstore.UnavailableStorageException,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Information Holder
k9.mailstore.ViewableContainer,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Service Provider
k9.message.IdentityHeaderBuilder,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.Identity,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.activity.MessageReference,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.message.IdentityHeaderBuilder,k9.mail.internet.TextBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.message.IdentityField,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.message.InsertableHtmlContent,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.message.QuotedTextMode,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderBuilder,k9.message.SimpleMessageFormat,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.IdentityHeaderParser,k9.message.IdentityField,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.Identity,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.activity.MessageReference,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.message.MessageBuilder,k9.activity.misc.Attachment,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.crypto.PgpData,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.mail.Address,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.message.MessageBuilder,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.mail.internet.MimeMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.message.MessageBuilder,k9.mail.internet.MimeMultipart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.mail.internet.TextBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.message.InsertableHtmlContent,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.message.QuotedTextMode,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.MessageBuilder,k9.message.SimpleMessageFormat,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.TextBodyBuilder,k9.K9,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Controller
k9.message.TextBodyBuilder,k9.helper.HtmlConverter,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.message.TextBodyBuilder,k9.mail.internet.TextBody,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.message.TextBodyBuilder,k9.message.InsertableHtmlContent,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.AccountSettings,k9.preferences.Settings,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.preferences.Editor,k9.preferences.Storage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Structurer
k9.preferences.FolderSettings,k9.mail.Folder,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Structurer
k9.preferences.FolderSettings,k9.preferences.Settings,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.preferences.GlobalSettings,k9.preferences.Settings,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.preferences.IdentitySettings,k9.EmailAddressValidator,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.preferences.IdentitySettings,k9.preferences.Settings,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.preferences.Settings,k9.K9,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Controller
k9.preferences.SettingsExporter,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.SettingsExporter,k9.preferences.SettingsImportExportException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.SettingsImporter,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.SettingsImporter,k9.Identity,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.SettingsImporter,k9.Preferences,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.preferences.SettingsImporter,k9.preferences.Settings,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.preferences.SettingsImporter,k9.preferences.SettingsImportExportException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.preferences.Storage,k9.preferences.Editor,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Structurer
k9.provider.AttachmentProvider,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.provider.EmailProvider,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.provider.EmailProvider,k9.Preferences,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.provider.EmailProvider,k9.mailstore.LockableDatabase,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.provider.MessageProvider,k9.helper.MessageHelper,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.remotecontrol.AccountReceiver,k9.remotecontrol.K9AccountReceptor,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.remotecontrol.K9RemoteControl,k9.remotecontrol.K9AccountReceptor,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Service Provider
k9.search.ConditionsTreeNode,k9.search.SearchSpecification,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Information Holder
k9.search.LocalSearch,k9.search.ConditionsTreeNode,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Structurer
k9.search.LocalSearch,k9.search.SearchSpecification,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Information Holder
k9.search.SearchAccount,k9.BaseAccount,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.search.SearchAccount,k9.search.LocalSearch,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Structurer
k9.search.SearchSpecification,k9.search.ConditionsTreeNode,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Information Holder,Structurer
k9.search.SqlQueryBuilder,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.search.SqlQueryBuilder,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.search.SqlQueryBuilder,k9.mailstore.LocalFolder,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Controller
k9.search.SqlQueryBuilder,k9.search.ConditionsTreeNode,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.search.SqlQueryBuilder,k9.search.LocalSearch,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.search.SqlQueryBuilder,k9.search.SearchSpecification,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.service.BootReceiver,k9.service.CoreReceiver,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.CoreReceiver,k9.mail.power.TracingPowerManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.CoreService,k9.mail.power.TracingPowerManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.DatabaseUpgradeService,k9.mail.power.TracingPowerManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Service Provider
k9.service.MailService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.service.NotificationActionService,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Information Holder
k9.service.NotificationActionService,k9.activity.MessageReference,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Structurer
k9.service.NotificationActionService,k9.controller.MessagingController,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Controller
k9.service.NotificationActionService,k9.mailstore.LocalMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Coordinator
k9.service.NotificationActionService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Structurer,Service Provider
k9.service.PollService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.PushService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.RemoteControlReceiver,k9.service.CoreReceiver,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.RemoteControlService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Service Provider
k9.service.SleepService,k9.mail.power.TracingPowerManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.service.SleepService,k9.service.CoreService,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.ui.crypto.MessageCryptoAnnotations,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.ui.crypto.MessageCryptoAnnotations,k9.mailstore.OpenPgpResultAnnotation,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.ui.crypto.MessageCryptoCallback,k9.ui.crypto.MessageCryptoAnnotations,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.ui.crypto.MessageCryptoHelper,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.crypto.MessageCryptoHelper,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.crypto.MessageCryptoHelper,k9.mail.Part,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.ui.crypto.MessageCryptoHelper,k9.mail.internet.MimeBodyPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.ui.crypto.MessageCryptoHelper,k9.mailstore.LocalMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.ui.crypto.MessageCryptoHelper,k9.mailstore.OpenPgpResultAnnotation,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.crypto.MessageCryptoHelper,k9.ui.crypto.MessageCryptoAnnotations,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.ui.crypto.MessageCryptoHelper,k9.ui.crypto.MessageCryptoCallback,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Service Provider
k9.ui.message.DecodeMessageLoader,k9.mail.Message,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.ui.message.DecodeMessageLoader,k9.mailstore.MessageViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.message.DecodeMessageLoader,k9.ui.crypto.MessageCryptoAnnotations,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.ui.message.LocalMessageLoader,k9.Account,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.message.LocalMessageLoader,k9.activity.MessageReference,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Structurer
k9.ui.message.LocalMessageLoader,k9.controller.MessagingController,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Controller
k9.ui.message.LocalMessageLoader,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.message.LocalMessageLoader,k9.mailstore.LocalMessage,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Coordinator
k9.ui.messageview.AttachmentController,k9.controller.MessagingController,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Controller
k9.ui.messageview.AttachmentController,k9.mailstore.AttachmentViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.ui.messageview.AttachmentController,k9.mailstore.LocalPart,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Information Holder
k9.ui.messageview.AttachmentController,k9.ui.messageview.MessageViewFragment,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Controller,Interfacer
k9.ui.messageview.AttachmentView,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.ui.messageview.AttachmentView,k9.mailstore.AttachmentViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Information Holder
k9.ui.messageview.AttachmentView,k9.ui.messageview.AttachmentViewCallback,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Coordinator,Service Provider
k9.ui.messageview.AttachmentViewCallback,k9.mailstore.AttachmentViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Service Provider,Information Holder
k9.ui.messageview.MessageContainerView,k9.helper.ClipboardManager,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Service Provider
k9.ui.messageview.MessageContainerView,k9.mail.MessagingException,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Information Holder
k9.ui.messageview.MessageContainerView,k9.mailstore.AttachmentViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Information Holder
k9.ui.messageview.MessageContainerView,k9.mailstore.MessageViewInfo,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Information Holder
k9.ui.messageview.MessageContainerView,k9.ui.messageview.AttachmentView,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Coordinator
k9.ui.messageview.MessageContainerView,k9.ui.messageview.AttachmentViewCallback,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Service Provider
k9.ui.messageview.MessageContainerView,k9.ui.messageview.OpenPgpHeaderViewCallback,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Service Provider
k9.ui.messageview.MessageContainerView,k9.ui.messageview.ShowPicturesController,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Service Provider
k9.ui.messageview.MessageContainerView,k9.view.MessageHeader,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Interfacer
k9.ui.messageview.MessageContainerView,k9.view.MessageWebView,2015-05-02-k9-b660d45b6c0ba546ceb17728e7a98fb95af66991,Interfacer,Interfacer
